1744291100.365089 server started (30499): version 3.5a, socket /tmp/tmux-1000/default, protocol 8
1744291100.365115 on Linux 6.13.9-100.fc40.x86_64 #1 SMP PREEMPT_DYNAMIC Sat Mar 29 01:27:18 UTC 2025
1744291100.365133 using libevent 2.1.12-stable poll
1744291100.365141 using ncurses 6.4 20240127
1744291100.370858 cmd_parse_build_commands 0:0: bind
1744291100.370860 cmd_parse_build_commands 0:1: -N
1744291100.370863 cmd_parse_build_commands 0:2: Search for a pane
1744291100.370866 cmd_parse_build_commands 0:3: f
1744291100.370869 cmd_parse_build_commands 0:4 0:0: command-prompt
1744291100.370872 cmd_parse_build_commands 0:4 0:1 0:0: find-window
1744291100.370875 cmd_parse_build_commands 0:4 0:1 0:1: -Z
1744291100.370878 cmd_parse_build_commands 0:4 0:1 0:2: --
1744291100.370880 cmd_parse_build_commands 0:4 0:1 0:3: %%
1744291100.370884 cmd_parse_build_commands 0:0: command-prompt
1744291100.370887 cmd_parse_build_commands 0:1 0:0: find-window
1744291100.370889 cmd_parse_build_commands 0:1 0:1: -Z
1744291100.370892 cmd_parse_build_commands 0:1 0:2: --
1744291100.370895 cmd_parse_build_commands 0:1 0:3: %%
1744291100.370898 cmd_parse_build_commands 0:0: find-window
1744291100.370901 cmd_parse_build_commands 0:1: -Z
1744291100.370903 cmd_parse_build_commands 0:2: --
1744291100.370906 cmd_parse_build_commands 0:3: %%
1744291100.370909 args_parse_flags: next -Z
1744291100.370912 args_parse_flags: -Z
1744291100.370915 args_parse_flags: next --
1744291100.370918 args_parse: flags end at 3 of 4
1744291100.370920 args_parse: 3 = %% (type STRING)
1744291100.370924 cmd_parse_build_commands: find-window -Z "%%"
1744291100.370927 args_parse: flags end at 1 of 2
1744291100.370931 args_parse: 1 = find-window -Z "%%" (type COMMANDS)
1744291100.370935 cmd_parse_build_commands: command-prompt { find-window -Z "%%" }
1744291100.370938 args_parse_flags: next -N
1744291100.370941 args_parse_flag_argument: -N = Search for a pane
1744291100.370944 args_parse_flags: next f
1744291100.370947 args_parse: flags end at 3 of 5
1744291100.370950 args_parse: 3 = f (type STRING)
1744291100.370953 args_parse: 4 = command-prompt { find-window -Z "%%" } (type COMMANDS)
1744291100.370959 cmd_parse_build_commands: bind-key -N "Search for a pane" f { command-prompt { find-window -Z "%%" } }
1744291100.370962 cmdq_get_command: [bind-key/0x560b1402cf60] group 334
1744291100.370965 cmdq_append <global>: [bind-key/0x560b1402cf60]
1744291100.370971 yylex_token: end at WS
1744291100.370974 yylex_token: bind
1744291100.370977 yylex_token: end at WS
1744291100.370979 yylex_token: -N
1744291100.370982 yylex_token: end at WS
1744291100.370985 yylex_token: Display window information
1744291100.370988 yylex_token: end at WS
1744291100.370991 yylex_token: i
1744291100.370994 yylex_token: end at WS
1744291100.370996 yylex_token: display-message
1744291100.370999 cmd_parse_build_commands 0:0: bind
1744291100.371002 cmd_parse_build_commands 0:1: -N
1744291100.371005 cmd_parse_build_commands 0:2: Display window information
1744291100.371008 cmd_parse_build_commands 0:3: i
1744291100.371011 cmd_parse_build_commands 0:4 0:0: display-message
1744291100.371014 cmd_parse_build_commands 0:0: display-message
1744291100.371017 args_parse: flags end at 1 of 1
1744291100.371021 cmd_parse_build_commands: display-message
1744291100.371023 args_parse_flags: next -N
1744291100.371026 args_parse_flag_argument: -N = Display window information
1744291100.371029 args_parse_flags: next i
1744291100.371032 args_parse: flags end at 3 of 5
1744291100.371035 args_parse: 3 = i (type STRING)
1744291100.371038 args_parse: 4 = display-message (type COMMANDS)
1744291100.371042 cmd_parse_build_commands: bind-key -N "Display window information" i { display-message }
1744291100.371049 cmdq_get_command: [bind-key/0x560b1402d0d0] group 346
1744291100.371053 cmdq_append <global>: [bind-key/0x560b1402d0d0]
1744291100.371056 yylex_token: end at WS
1744291100.371059 yylex_token: bind
1744291100.371062 yylex_token: end at WS
1744291100.371064 yylex_token: -N
1744291100.371068 yylex_token: end at WS
1744291100.371071 yylex_token: Select the previously current window
1744291100.371073 yylex_token: end at WS
1744291100.371076 yylex_token: l
1744291100.371079 yylex_token: end at WS
1744291100.371082 yylex_token: last-window
1744291100.371085 cmd_parse_build_commands 0:0: bind
1744291100.371087 cmd_parse_build_commands 0:1: -N
1744291100.371090 cmd_parse_build_commands 0:2: Select the previously current window
1744291100.371093 cmd_parse_build_commands 0:3: l
1744291100.371096 cmd_parse_build_commands 0:4 0:0: last-window
1744291100.371099 cmd_parse_build_commands 0:0: last-window
1744291100.371103 args_parse: flags end at 1 of 1
1744291100.371106 cmd_parse_build_commands: last-window
1744291100.371109 args_parse_flags: next -N
1744291100.371112 args_parse_flag_argument: -N = Select the previously current window
1744291100.371114 args_parse_flags: next l
1744291100.371117 args_parse: flags end at 3 of 5
1744291100.371120 args_parse: 3 = l (type STRING)
1744291100.371123 args_parse: 4 = last-window (type COMMANDS)
1744291100.371127 cmd_parse_build_commands: bind-key -N "Select the previously current window" l { last-window }
1744291100.371130 cmdq_get_command: [bind-key/0x560b1402e1c0] group 354
1744291100.371134 cmdq_append <global>: [bind-key/0x560b1402e1c0]
1744291100.371139 yylex_token: end at WS
1744291100.371142 yylex_token: bind
1744291100.371145 yylex_token: end at WS
1744291100.371148 yylex_token: -N
1744291100.371151 yylex_token: end at WS
1744291100.371153 yylex_token: Toggle the marked pane
1744291100.371156 yylex_token: end at WS
1744291100.371159 yylex_token: m
1744291100.371161 yylex_token: end at WS
1744291100.371164 yylex_token: select-pane
1744291100.371167 yylex_token: end at WS
1744291100.371170 yylex_token: -m
1744291100.371173 cmd_parse_build_commands 0:0: bind
1744291100.371175 cmd_parse_build_commands 0:1: -N
1744291100.371178 cmd_parse_build_commands 0:2: Toggle the marked pane
1744291100.371181 cmd_parse_build_commands 0:3: m
1744291100.371184 cmd_parse_build_commands 0:4 0:0: select-pane
1744291100.371187 cmd_parse_build_commands 0:4 0:1: -m
1744291100.371190 cmd_parse_build_commands 0:0: select-pane
1744291100.371193 cmd_parse_build_commands 0:1: -m
1744291100.371197 args_parse_flags: next -m
1744291100.371199 args_parse_flags: -m
1744291100.371202 args_parse: flags end at 2 of 2
1744291100.371205 cmd_parse_build_commands: select-pane -m
1744291100.371208 args_parse_flags: next -N
1744291100.371211 args_parse_flag_argument: -N = Toggle the marked pane
1744291100.371214 args_parse_flags: next m
1744291100.371217 args_parse: flags end at 3 of 5
1744291100.371220 args_parse: 3 = m (type STRING)
1744291100.371223 args_parse: 4 = select-pane -m (type COMMANDS)
1744291100.371228 cmd_parse_build_commands: bind-key -N "Toggle the marked pane" m { select-pane -m }
1744291100.371231 cmdq_get_command: [bind-key/0x560b1402e3e0] group 362
1744291100.371234 cmdq_append <global>: [bind-key/0x560b1402e3e0]
1744291100.371237 yylex_token: end at WS
1744291100.371240 yylex_token: bind
1744291100.371243 yylex_token: end at WS
1744291100.371246 yylex_token: -N
1744291100.371249 yylex_token: end at WS
1744291100.371251 yylex_token: Select the next window
1744291100.371254 yylex_token: end at WS
1744291100.371257 yylex_token: n
1744291100.371259 yylex_token: end at WS
1744291100.371262 yylex_token: next-window
1744291100.371265 cmd_parse_build_commands 0:0: bind
1744291100.371268 cmd_parse_build_commands 0:1: -N
1744291100.371271 cmd_parse_build_commands 0:2: Select the next window
1744291100.371274 cmd_parse_build_commands 0:3: n
1744291100.371277 cmd_parse_build_commands 0:4 0:0: next-window
1744291100.371280 cmd_parse_build_commands 0:0: next-window
1744291100.371288 args_parse: flags end at 1 of 1
1744291100.371292 cmd_parse_build_commands: next-window
1744291100.371295 args_parse_flags: next -N
1744291100.371298 args_parse_flag_argument: -N = Select the next window
1744291100.371305 args_parse_flags: next n
1744291100.371308 args_parse: flags end at 3 of 5
1744291100.371311 args_parse: 3 = n (type STRING)
1744291100.371314 args_parse: 4 = next-window (type COMMANDS)
1744291100.371319 cmd_parse_build_commands: bind-key -N "Select the next window" n { next-window }
1744291100.371322 cmdq_get_command: [bind-key/0x560b1402ea40] group 370
1744291100.371325 cmdq_append <global>: [bind-key/0x560b1402ea40]
1744291100.371328 yylex_token: end at WS
1744291100.371331 yylex_token: bind
1744291100.371334 yylex_token: end at WS
1744291100.371336 yylex_token: -N
1744291100.371339 yylex_token: end at WS
1744291100.371342 yylex_token: Select the next pane
1744291100.371345 yylex_token: end at WS
1744291100.371347 yylex_token: o
1744291100.371350 yylex_token: end at WS
1744291100.371353 yylex_token: select-pane
1744291100.371355 yylex_token: end at WS
1744291100.371358 yylex_token: -t:.+
1744291100.371361 cmd_parse_build_commands 0:0: bind
1744291100.371364 cmd_parse_build_commands 0:1: -N
1744291100.371367 cmd_parse_build_commands 0:2: Select the next pane
1744291100.371370 cmd_parse_build_commands 0:3: o
1744291100.371373 cmd_parse_build_commands 0:4 0:0: select-pane
1744291100.371376 cmd_parse_build_commands 0:4 0:1: -t:.+
1744291100.371379 cmd_parse_build_commands 0:0: select-pane
1744291100.371382 cmd_parse_build_commands 0:1: -t:.+
1744291100.371385 args_parse_flags: next -t:.+
1744291100.371388 args_parse_flag_argument: -t = :.+
1744291100.371391 args_parse: flags end at 2 of 2
1744291100.371394 cmd_parse_build_commands: select-pane -t :.+
1744291100.371397 args_parse_flags: next -N
1744291100.371400 args_parse_flag_argument: -N = Select the next pane
1744291100.371403 args_parse_flags: next o
1744291100.371406 args_parse: flags end at 3 of 5
1744291100.371408 args_parse: 3 = o (type STRING)
1744291100.371412 args_parse: 4 = select-pane -t :.+ (type COMMANDS)
1744291100.371416 cmd_parse_build_commands: bind-key -N "Select the next pane" o { select-pane -t :.+ }
1744291100.371420 cmdq_get_command: [bind-key/0x560b1402eba0] group 378
1744291100.371423 cmdq_append <global>: [bind-key/0x560b1402eba0]
1744291100.371426 yylex_token: end at WS
1744291100.371429 yylex_token: bind
1744291100.371431 yylex_token: end at WS
1744291100.371434 yylex_token: -N
1744291100.371437 yylex_token: end at WS
1744291100.371440 yylex_token: Customize options
1744291100.371442 yylex_token: end at WS
1744291100.371445 yylex_token: C
1744291100.371448 yylex_token: end at WS
1744291100.371451 yylex_token: customize-mode
1744291100.371453 yylex_token: end at WS
1744291100.371456 yylex_token: -Z
1744291100.371459 cmd_parse_build_commands 0:0: bind
1744291100.371462 cmd_parse_build_commands 0:1: -N
1744291100.371465 cmd_parse_build_commands 0:2: Customize options
1744291100.371468 cmd_parse_build_commands 0:3: C
1744291100.371471 cmd_parse_build_commands 0:4 0:0: customize-mode
1744291100.371474 cmd_parse_build_commands 0:4 0:1: -Z
1744291100.371477 cmd_parse_build_commands 0:0: customize-mode
1744291100.371479 cmd_parse_build_commands 0:1: -Z
1744291100.371482 args_parse_flags: next -Z
1744291100.371485 args_parse_flags: -Z
1744291100.371488 args_parse: flags end at 2 of 2
1744291100.371491 cmd_parse_build_commands: customize-mode -Z
1744291100.371494 args_parse_flags: next -N
1744291100.371497 args_parse_flag_argument: -N = Customize options
1744291100.371500 args_parse_flags: next C
1744291100.371502 args_parse: flags end at 3 of 5
1744291100.371505 args_parse: 3 = C (type STRING)
1744291100.371508 args_parse: 4 = customize-mode -Z (type COMMANDS)
1744291100.371513 cmd_parse_build_commands: bind-key -N "Customize options" C { customize-mode -Z }
1744291100.371516 cmdq_get_command: [bind-key/0x560b1402f070] group 386
1744291100.371519 cmdq_append <global>: [bind-key/0x560b1402f070]
1744291100.371531 yylex_token: end at WS
1744291100.371535 yylex_token: bind
1744291100.371537 yylex_token: end at WS
1744291100.371540 yylex_token: -N
1744291100.371543 yylex_token: end at WS
1744291100.371546 yylex_token: Select the previous window
1744291100.371549 yylex_token: end at WS
1744291100.371551 yylex_token: p
1744291100.371554 yylex_token: end at WS
1744291100.371557 yylex_token: previous-window
1744291100.371560 cmd_parse_build_commands 0:0: bind
1744291100.371563 cmd_parse_build_commands 0:1: -N
1744291100.371566 cmd_parse_build_commands 0:2: Select the previous window
1744291100.371569 cmd_parse_build_commands 0:3: p
1744291100.371572 cmd_parse_build_commands 0:4 0:0: previous-window
1744291100.371575 cmd_parse_build_commands 0:0: previous-window
1744291100.371578 args_parse: flags end at 1 of 1
1744291100.371582 cmd_parse_build_commands: previous-window
1744291100.371584 args_parse_flags: next -N
1744291100.371587 args_parse_flag_argument: -N = Select the previous window
1744291100.371590 args_parse_flags: next p
1744291100.371593 args_parse: flags end at 3 of 5
1744291100.371596 args_parse: 3 = p (type STRING)
1744291100.371599 args_parse: 4 = previous-window (type COMMANDS)
1744291100.371603 cmd_parse_build_commands: bind-key -N "Select the previous window" p { previous-window }
1744291100.371607 cmdq_get_command: [bind-key/0x560b1402f810] group 394
1744291100.371610 cmdq_append <global>: [bind-key/0x560b1402f810]
1744291100.371613 yylex_token: end at WS
1744291100.371615 yylex_token: bind
1744291100.371618 yylex_token: end at WS
1744291100.371621 yylex_token: -N
1744291100.371624 yylex_token: end at WS
1744291100.371627 yylex_token: Display pane numbers
1744291100.371629 yylex_token: end at WS
1744291100.371632 yylex_token: q
1744291100.371635 yylex_token: end at WS
1744291100.371637 yylex_token: display-panes
1744291100.371641 cmd_parse_build_commands 0:0: bind
1744291100.371643 cmd_parse_build_commands 0:1: -N
1744291100.371646 cmd_parse_build_commands 0:2: Display pane numbers
1744291100.371649 cmd_parse_build_commands 0:3: q
1744291100.371652 cmd_parse_build_commands 0:4 0:0: display-panes
1744291100.371655 cmd_parse_build_commands 0:0: display-panes
1744291100.371659 args_parse: flags end at 1 of 1
1744291100.371662 cmd_parse_build_commands: display-panes
1744291100.371664 args_parse_flags: next -N
1744291100.371668 args_parse_flag_argument: -N = Display pane numbers
1744291100.371670 args_parse_flags: next q
1744291100.371673 args_parse: flags end at 3 of 5
1744291100.371676 args_parse: 3 = q (type STRING)
1744291100.371679 args_parse: 4 = display-panes (type COMMANDS)
1744291100.371683 cmd_parse_build_commands: bind-key -N "Display pane numbers" q { display-panes }
1744291100.371686 cmdq_get_command: [bind-key/0x560b1402fba0] group 402
1744291100.371689 cmdq_append <global>: [bind-key/0x560b1402fba0]
1744291100.371692 yylex_token: end at WS
1744291100.371695 yylex_token: bind
1744291100.371697 yylex_token: end at WS
1744291100.371700 yylex_token: -N
1744291100.371703 yylex_token: end at WS
1744291100.371706 yylex_token: Redraw the current client
1744291100.371709 yylex_token: end at WS
1744291100.371711 yylex_token: r
1744291100.371714 yylex_token: end at WS
1744291100.371717 yylex_token: refresh-client
1744291100.371720 cmd_parse_build_commands 0:0: bind
1744291100.371723 cmd_parse_build_commands 0:1: -N
1744291100.371726 cmd_parse_build_commands 0:2: Redraw the current client
1744291100.371728 cmd_parse_build_commands 0:3: r
1744291100.371731 cmd_parse_build_commands 0:4 0:0: refresh-client
1744291100.371735 cmd_parse_build_commands 0:0: refresh-client
1744291100.371738 args_parse: flags end at 1 of 1
1744291100.371741 cmd_parse_build_commands: refresh-client
1744291100.371744 args_parse_flags: next -N
1744291100.371747 args_parse_flag_argument: -N = Redraw the current client
1744291100.371750 args_parse_flags: next r
1744291100.371752 args_parse: flags end at 3 of 5
1744291100.371755 args_parse: 3 = r (type STRING)
1744291100.371758 args_parse: 4 = refresh-client (type COMMANDS)
1744291100.371765 cmd_parse_build_commands: bind-key -N "Redraw the current client" r { refresh-client }
1744291100.371769 cmdq_get_command: [bind-key/0x560b140303d0] group 410
1744291100.371772 cmdq_append <global>: [bind-key/0x560b140303d0]
1744291100.371777 yylex_token: end at WS
1744291100.371780 yylex_token: bind
1744291100.371783 yylex_token: end at WS
1744291100.371786 yylex_token: -N
1744291100.371789 yylex_token: end at WS
1744291100.371791 yylex_token: Choose a session from a list
1744291100.371794 yylex_token: end at WS
1744291100.371797 yylex_token: s
1744291100.371800 yylex_token: end at WS
1744291100.371802 yylex_token: choose-tree
1744291100.371805 yylex_token: end at WS
1744291100.371808 yylex_token: -Zs
1744291100.371811 cmd_parse_build_commands 0:0: bind
1744291100.371814 cmd_parse_build_commands 0:1: -N
1744291100.371817 cmd_parse_build_commands 0:2: Choose a session from a list
1744291100.371820 cmd_parse_build_commands 0:3: s
1744291100.371822 cmd_parse_build_commands 0:4 0:0: choose-tree
1744291100.371825 cmd_parse_build_commands 0:4 0:1: -Zs
1744291100.371828 cmd_parse_build_commands 0:0: choose-tree
1744291100.371831 cmd_parse_build_commands 0:1: -Zs
1744291100.371834 args_parse_flags: next -Zs
1744291100.371837 args_parse_flags: -Z
1744291100.371840 args_parse_flags: -s
1744291100.371843 args_parse: flags end at 2 of 2
1744291100.371846 cmd_parse_build_commands: choose-tree -Zs
1744291100.371849 args_parse_flags: next -N
1744291100.371852 args_parse_flag_argument: -N = Choose a session from a list
1744291100.371855 args_parse_flags: next s
1744291100.371857 args_parse: flags end at 3 of 5
1744291100.371860 args_parse: 3 = s (type STRING)
1744291100.371863 args_parse: 4 = choose-tree -Zs (type COMMANDS)
1744291100.371868 cmd_parse_build_commands: bind-key -N "Choose a session from a list" s { choose-tree -Zs }
1744291100.371871 cmdq_get_command: [bind-key/0x560b14030a90] group 418
1744291100.371874 cmdq_append <global>: [bind-key/0x560b14030a90]
1744291100.371877 yylex_token: end at WS
1744291100.371880 yylex_token: bind
1744291100.371883 yylex_token: end at WS
1744291100.371885 yylex_token: -N
1744291100.371888 yylex_token: end at WS
1744291100.371891 yylex_token: Show a clock
1744291100.371894 yylex_token: end at WS
1744291100.371896 yylex_token: t
1744291100.371899 yylex_token: end at WS
1744291100.371902 yylex_token: clock-mode
1744291100.371905 cmd_parse_build_commands 0:0: bind
1744291100.371908 cmd_parse_build_commands 0:1: -N
1744291100.371910 cmd_parse_build_commands 0:2: Show a clock
1744291100.371913 cmd_parse_build_commands 0:3: t
1744291100.371916 cmd_parse_build_commands 0:4 0:0: clock-mode
1744291100.371919 cmd_parse_build_commands 0:0: clock-mode
1744291100.371922 args_parse: flags end at 1 of 1
1744291100.371925 cmd_parse_build_commands: clock-mode
1744291100.371928 args_parse_flags: next -N
1744291100.371931 args_parse_flag_argument: -N = Show a clock
1744291100.371933 args_parse_flags: next t
1744291100.371936 args_parse: flags end at 3 of 5
1744291100.371939 args_parse: 3 = t (type STRING)
1744291100.371942 args_parse: 4 = clock-mode (type COMMANDS)
1744291100.371946 cmd_parse_build_commands: bind-key -N "Show a clock" t { clock-mode }
1744291100.371949 cmdq_get_command: [bind-key/0x560b14031110] group 426
1744291100.371952 cmdq_append <global>: [bind-key/0x560b14031110]
1744291100.371955 yylex_token: end at WS
1744291100.371958 yylex_token: bind
1744291100.371961 yylex_token: end at WS
1744291100.371963 yylex_token: -N
1744291100.371966 yylex_token: end at WS
1744291100.371969 yylex_token: Choose a window from a list
1744291100.371972 yylex_token: end at WS
1744291100.371974 yylex_token: w
1744291100.371977 yylex_token: end at WS
1744291100.371980 yylex_token: choose-tree
1744291100.371983 yylex_token: end at WS
1744291100.371985 yylex_token: -Zw
1744291100.371988 cmd_parse_build_commands 0:0: bind
1744291100.371991 cmd_parse_build_commands 0:1: -N
1744291100.371994 cmd_parse_build_commands 0:2: Choose a window from a list
1744291100.371997 cmd_parse_build_commands 0:3: w
1744291100.372003 cmd_parse_build_commands 0:4 0:0: choose-tree
1744291100.372006 cmd_parse_build_commands 0:4 0:1: -Zw
1744291100.372010 cmd_parse_build_commands 0:0: choose-tree
1744291100.372013 cmd_parse_build_commands 0:1: -Zw
1744291100.372016 args_parse_flags: next -Zw
1744291100.372018 args_parse_flags: -Z
1744291100.372021 args_parse_flags: -w
1744291100.372024 args_parse: flags end at 2 of 2
1744291100.372027 cmd_parse_build_commands: choose-tree -Zw
1744291100.372030 args_parse_flags: next -N
1744291100.372033 args_parse_flag_argument: -N = Choose a window from a list
1744291100.372035 args_parse_flags: next w
1744291100.372038 args_parse: flags end at 3 of 5
1744291100.372041 args_parse: 3 = w (type STRING)
1744291100.372044 args_parse: 4 = choose-tree -Zw (type COMMANDS)
1744291100.372048 cmd_parse_build_commands: bind-key -N "Choose a window from a list" w { choose-tree -Zw }
1744291100.372052 cmdq_get_command: [bind-key/0x560b14031620] group 434
1744291100.372054 cmdq_append <global>: [bind-key/0x560b14031620]
1744291100.372059 yylex_token: end at WS
1744291100.372062 yylex_token: bind
1744291100.372065 yylex_token: end at WS
1744291100.372067 yylex_token: -N
1744291100.372070 yylex_token: end at WS
1744291100.372073 yylex_token: Kill the active pane
1744291100.372076 yylex_token: end at WS
1744291100.372078 yylex_token: x
1744291100.372081 yylex_token: end at WS
1744291100.372084 yylex_token: confirm-before
1744291100.372087 yylex_token: end at WS
1744291100.372089 yylex_token: -pkill-pane #P? (y/n)
1744291100.372092 yylex_token: end at WS
1744291100.372095 yylex_token: kill-pane
1744291100.372098 cmd_parse_build_commands 0:0: bind
1744291100.372101 cmd_parse_build_commands 0:1: -N
1744291100.372104 cmd_parse_build_commands 0:2: Kill the active pane
1744291100.372107 cmd_parse_build_commands 0:3: x
1744291100.372110 cmd_parse_build_commands 0:4 0:0: confirm-before
1744291100.372112 cmd_parse_build_commands 0:4 0:1: -pkill-pane #P? (y/n)
1744291100.372115 cmd_parse_build_commands 0:4 0:2: kill-pane
1744291100.372118 cmd_parse_build_commands 0:0: confirm-before
1744291100.372121 cmd_parse_build_commands 0:1: -pkill-pane #P? (y/n)
1744291100.372124 cmd_parse_build_commands 0:2: kill-pane
1744291100.372127 args_parse_flags: next -pkill-pane #P? (y/n)
1744291100.372130 args_parse_flag_argument: -p = kill-pane #P? (y/n)
1744291100.372133 args_parse_flags: next kill-pane
1744291100.372135 args_parse: flags end at 2 of 3
1744291100.372138 args_parse: 2 = kill-pane (type STRING)
1744291100.372142 cmd_parse_build_commands: confirm-before -p "kill-pane #P? (y/n)" kill-pane
1744291100.372145 args_parse_flags: next -N
1744291100.372148 args_parse_flag_argument: -N = Kill the active pane
1744291100.372151 args_parse_flags: next x
1744291100.372153 args_parse: flags end at 3 of 5
1744291100.372156 args_parse: 3 = x (type STRING)
1744291100.372160 args_parse: 4 = confirm-before -p "kill-pane #P? (y/n)" kill-pane (type COMMANDS)
1744291100.372165 cmd_parse_build_commands: bind-key -N "Kill the active pane" x { confirm-before -p "kill-pane #P? (y/n)" kill-pane }
1744291100.372169 cmdq_get_command: [bind-key/0x560b140322b0] group 442
1744291100.372171 cmdq_append <global>: [bind-key/0x560b140322b0]
1744291100.372177 yylex_token: end at WS
1744291100.372179 yylex_token: bind
1744291100.372182 yylex_token: end at WS
1744291100.372185 yylex_token: -N
1744291100.372188 yylex_token: end at WS
1744291100.372190 yylex_token: Zoom the active pane
1744291100.372193 yylex_token: end at WS
1744291100.372196 yylex_token: z
1744291100.372199 yylex_token: end at WS
1744291100.372201 yylex_token: resize-pane
1744291100.372204 yylex_token: end at WS
1744291100.372207 yylex_token: -Z
1744291100.372210 cmd_parse_build_commands 0:0: bind
1744291100.372213 cmd_parse_build_commands 0:1: -N
1744291100.372216 cmd_parse_build_commands 0:2: Zoom the active pane
1744291100.372218 cmd_parse_build_commands 0:3: z
1744291100.372221 cmd_parse_build_commands 0:4 0:0: resize-pane
1744291100.372224 cmd_parse_build_commands 0:4 0:1: -Z
1744291100.372227 cmd_parse_build_commands 0:0: resize-pane
1744291100.372233 cmd_parse_build_commands 0:1: -Z
1744291100.372237 args_parse_flags: next -Z
1744291100.372240 args_parse_flags: -Z
1744291100.372243 args_parse: flags end at 2 of 2
1744291100.372246 cmd_parse_build_commands: resize-pane -Z
1744291100.372249 args_parse_flags: next -N
1744291100.372252 args_parse_flag_argument: -N = Zoom the active pane
1744291100.372254 args_parse_flags: next z
1744291100.372257 args_parse: flags end at 3 of 5
1744291100.372260 args_parse: 3 = z (type STRING)
1744291100.372263 args_parse: 4 = resize-pane -Z (type COMMANDS)
1744291100.372267 cmd_parse_build_commands: bind-key -N "Zoom the active pane" z { resize-pane -Z }
1744291100.372271 cmdq_get_command: [bind-key/0x560b14032660] group 450
1744291100.372273 cmdq_append <global>: [bind-key/0x560b14032660]
1744291100.372277 yylex_token: end at WS
1744291100.372279 yylex_token: bind
1744291100.372282 yylex_token: end at WS
1744291100.372285 yylex_token: -N
1744291100.372288 yylex_token: end at WS
1744291100.372291 yylex_token: Swap the active pane with the pane above
1744291100.372294 yylex_token: end at WS
1744291100.372296 yylex_token: {
1744291100.372305 yylex_token: end at WS
1744291100.372308 yylex_token: swap-pane
1744291100.372310 yylex_token: end at WS
1744291100.372313 yylex_token: -U
1744291100.372316 cmd_parse_build_commands 0:0: bind
1744291100.372319 cmd_parse_build_commands 0:1: -N
1744291100.372322 cmd_parse_build_commands 0:2: Swap the active pane with the pane above
1744291100.372325 cmd_parse_build_commands 0:3: {
1744291100.372328 cmd_parse_build_commands 0:4 0:0: swap-pane
1744291100.372330 cmd_parse_build_commands 0:4 0:1: -U
1744291100.372334 cmd_parse_build_commands 0:0: swap-pane
1744291100.372337 cmd_parse_build_commands 0:1: -U
1744291100.372341 args_parse_flags: next -U
1744291100.372343 args_parse_flags: -U
1744291100.372346 args_parse: flags end at 2 of 2
1744291100.372349 cmd_parse_build_commands: swap-pane -U
1744291100.372352 args_parse_flags: next -N
1744291100.372355 args_parse_flag_argument: -N = Swap the active pane with the pane above
1744291100.372358 args_parse_flags: next {
1744291100.372361 args_parse: flags end at 3 of 5
1744291100.372364 args_parse: 3 = { (type STRING)
1744291100.372367 args_parse: 4 = swap-pane -U (type COMMANDS)
1744291100.372372 cmd_parse_build_commands: bind-key -N "Swap the active pane with the pane above" \\{ { swap-pane -U }
1744291100.372375 cmdq_get_command: [bind-key/0x560b14032be0] group 458
1744291100.372378 cmdq_append <global>: [bind-key/0x560b14032be0]
1744291100.372381 yylex_token: end at WS
1744291100.372384 yylex_token: bind
1744291100.372386 yylex_token: end at WS
1744291100.372389 yylex_token: -N
1744291100.372392 yylex_token: end at WS
1744291100.372395 yylex_token: Swap the active pane with the pane below
1744291100.372398 yylex_token: end at WS
1744291100.372401 yylex_token: }
1744291100.372403 yylex_token: end at WS
1744291100.372406 yylex_token: swap-pane
1744291100.372409 yylex_token: end at WS
1744291100.372411 yylex_token: -D
1744291100.372414 cmd_parse_build_commands 0:0: bind
1744291100.372417 cmd_parse_build_commands 0:1: -N
1744291100.372420 cmd_parse_build_commands 0:2: Swap the active pane with the pane below
1744291100.372423 cmd_parse_build_commands 0:3: }
1744291100.372426 cmd_parse_build_commands 0:4 0:0: swap-pane
1744291100.372429 cmd_parse_build_commands 0:4 0:1: -D
1744291100.372432 cmd_parse_build_commands 0:0: swap-pane
1744291100.372434 cmd_parse_build_commands 0:1: -D
1744291100.372438 args_parse_flags: next -D
1744291100.372441 args_parse_flags: -D
1744291100.372444 args_parse: flags end at 2 of 2
1744291100.372447 cmd_parse_build_commands: swap-pane -D
1744291100.372450 args_parse_flags: next -N
1744291100.372453 args_parse_flag_argument: -N = Swap the active pane with the pane below
1744291100.372455 args_parse_flags: next }
1744291100.372458 args_parse: flags end at 3 of 5
1744291100.372461 args_parse: 3 = } (type STRING)
1744291100.372464 args_parse: 4 = swap-pane -D (type COMMANDS)
1744291100.372471 cmd_parse_build_commands: bind-key -N "Swap the active pane with the pane below" \\} { swap-pane -D }
1744291100.372476 cmdq_get_command: [bind-key/0x560b140332a0] group 466
1744291100.372478 cmdq_append <global>: [bind-key/0x560b140332a0]
1744291100.372483 yylex_token: end at WS
1744291100.372486 yylex_token: bind
1744291100.372489 yylex_token: end at WS
1744291100.372491 yylex_token: -N
1744291100.372494 yylex_token: end at WS
1744291100.372497 yylex_token: Show messages
1744291100.372500 yylex_token: end at WS
1744291100.372502 yylex_token: ~
1744291100.372505 yylex_token: end at WS
1744291100.372508 yylex_token: show-messages
1744291100.372511 cmd_parse_build_commands 0:0: bind
1744291100.372514 cmd_parse_build_commands 0:1: -N
1744291100.372517 cmd_parse_build_commands 0:2: Show messages
1744291100.372519 cmd_parse_build_commands 0:3: ~
